date,time,temperature,hive,heat up
2020/11/4,2020/11/4 09:29,29.1,B,0
2020/11/4,2020/11/4 09:34,29.1,B,0
2020/11/4,2020/11/4 09:39,29.1,B,0
2020/11/4,2020/11/4 09:44,29.1,B,0
2020/11/4,2020/11/4 09:49,29.1,B,0
2020/11/4,2020/11/4 09:54,29.1,B,0
2020/11/4,2020/11/4 09:59,29.1,B,0
2020/11/4,2020/11/4 10:04,29.1,B,0
2020/11/4,2020/11/4 10:09,29.1,B,0
2020/11/4,2020/11/4 10:14,29.1,B,0
2020/11/4,2020/11/4 10:19,29.1,B,0
2020/11/4,2020/11/4 10:24,29.1,B,0
2020/11/4,2020/11/4 10:29,29.6,B,0
2020/11/4,2020/11/4 10:34,29.1,B,0
2020/11/4,2020/11/4 10:39,29.1,B,0
2020/11/4,2020/11/4 10:44,29.1,B,0
2020/11/4,2020/11/4 10:49,29.6,B,0
2020/11/4,2020/11/4 10:54,29.6,B,0
2020/11/4,2020/11/4 10:59,29.6,B,0
2020/11/4,2020/11/4 11:04,29.6,B,0
2020/11/4,2020/11/4 11:09,29.6,B,0
2020/11/4,2020/11/4 11:14,29.6,B,0
2020/11/4,2020/11/4 11:19,30.1,B,0
2020/11/4,2020/11/4 11:24,30.1,B,0
2020/11/4,2020/11/4 11:29,30.1,B,0
2020/11/4,2020/11/4 11:34,30.1,B,0
2020/11/4,2020/11/4 11:39,30.1,B,0
2020/11/4,2020/11/4 11:44,30.1,B,0
2020/11/4,2020/11/4 11:49,30.6,B,0
2020/11/4,2020/11/4 11:54,30.6,B,0
2020/11/4,2020/11/4 11:59,30.6,B,0
2020/11/4,2020/11/4 12:04,30.6,B,0
2020/11/4,2020/11/4 12:09,30.6,B,0
2020/11/4,2020/11/4 12:14,30.6,B,0
2020/11/4,2020/11/4 12:19,30.6,B,0
2020/11/4,2020/11/4 12:24,30.6,B,0
2020/11/4,2020/11/4 12:29,30.6,B,0
2020/11/4,2020/11/4 12:34,31.1,B,0
2020/11/4,2020/11/4 12:39,31.1,B,0
2020/11/4,2020/11/4 12:44,31.1,B,0
2020/11/4,2020/11/4 12:49,31.1,B,0
2020/11/4,2020/11/4 12:54,31.1,B,0
2020/11/4,2020/11/4 12:59,31.1,B,0
2020/11/4,2020/11/4 13:04,31.1,B,0
2020/11/4,2020/11/4 13:09,31.1,B,0
2020/11/4,2020/11/4 13:14,31.1,B,0
2020/11/4,2020/11/4 13:19,31.1,B,0
2020/11/4,2020/11/4 13:24,31.1,B,0
2020/11/4,2020/11/4 13:29,31.1,B,0
2020/11/4,2020/11/4 13:34,31.1,B,0
2020/11/4,2020/11/4 13:39,31.1,B,0
2020/11/4,2020/11/4 13:44,31.1,B,0
2020/11/4,2020/11/4 13:49,31.1,B,0
2020/11/4,2020/11/4 13:54,31.1,B,0
2020/11/4,2020/11/4 13:59,31.1,B,0
2020/11/4,2020/11/4 14:04,31.1,B,0
2020/11/4,2020/11/4 14:09,31.1,B,0
2020/11/4,2020/11/4 14:14,30.6,B,0
2020/11/4,2020/11/4 14:19,30.6,B,0
2020/11/4,2020/11/4 14:24,31.1,B,0
2020/11/4,2020/11/4 14:29,31.1,B,0
2020/11/4,2020/11/4 14:34,31.1,B,0
2020/11/4,2020/11/4 14:39,31.1,B,0
2020/11/4,2020/11/4 14:44,31.1,B,0
2020/11/4,2020/11/4 14:49,31.1,B,0
2020/11/4,2020/11/4 14:54,31.1,B,0
2020/11/4,2020/11/4 14:59,30.6,B,0
2020/11/4,2020/11/4 15:04,30.6,B,0
2020/11/4,2020/11/4 15:09,30.6,B,0
2020/11/4,2020/11/4 15:14,30.6,B,0
2020/11/4,2020/11/4 15:19,30.6,B,0
2020/11/4,2020/11/4 15:24,30.1,B,0
2020/11/4,2020/11/4 15:29,30.1,B,0
2020/11/4,2020/11/4 15:34,30.1,B,0
2020/11/4,2020/11/4 15:39,30.1,B,0
2020/11/4,2020/11/4 15:44,30.1,B,0
2020/11/4,2020/11/4 15:49,30.1,B,0
2020/11/4,2020/11/4 15:54,30.1,B,0
2020/11/4,2020/11/4 15:59,30.1,B,0
2020/11/5,2020/11/5 06:04,27.1,B,1
2020/11/5,2020/11/5 06:09,26.6,B,1
2020/11/5,2020/11/5 06:14,27.6,B,1
2020/11/5,2020/11/5 06:19,28.6,B,1
2020/11/5,2020/11/5 06:24,29.1,B,1
2020/11/5,2020/11/5 06:29,29.6,B,1
2020/11/5,2020/11/5 06:34,30.1,B,1
2020/11/5,2020/11/5 06:39,30.6,B,1
2020/11/5,2020/11/5 06:44,30.6,B,1
2020/11/5,2020/11/5 06:49,30.6,B,1
2020/11/5,2020/11/5 06:54,31.1,B,1
2020/11/5,2020/11/5 06:59,31.1,B,1
2020/11/5,2020/11/5 07:04,31.6,B,1
2020/11/5,2020/11/5 07:09,31.6,B,1
2020/11/5,2020/11/5 07:14,31.6,B,1
2020/11/5,2020/11/5 07:19,31.6,B,1
2020/11/5,2020/11/5 07:24,31.6,B,1
2020/11/5,2020/11/5 07:29,31.6,B,1
2020/11/5,2020/11/5 07:34,32.1,B,1
2020/11/5,2020/11/5 07:39,32.1,B,1
2020/11/5,2020/11/5 07:44,32.1,B,1
2020/11/5,2020/11/5 07:49,32.1,B,1
2020/11/5,2020/11/5 07:54,32.1,B,1
2020/11/5,2020/11/5 07:59,32.6,B,1
2020/11/5,2020/11/5 08:04,32.6,B,1
2020/11/5,2020/11/5 08:09,33.1,B,1
2020/11/5,2020/11/5 08:14,33.1,B,1
2020/11/5,2020/11/5 08:19,33.1,B,1
2020/11/5,2020/11/5 08:24,33.1,B,1
2020/11/5,2020/11/5 08:29,32.6,B,1
2020/11/5,2020/11/5 08:34,32.6,B,1
2020/11/5,2020/11/5 08:39,32.6,B,1
2020/11/5,2020/11/5 08:44,33.1,B,1
2020/11/5,2020/11/5 08:49,33.1,B,1
2020/11/5,2020/11/5 08:54,33.1,B,1
2020/11/5,2020/11/5 08:59,33.6,B,1
2020/11/5,2020/11/5 09:04,34.1,B,1
2020/11/5,2020/11/5 09:09,34.1,B,1
2020/11/5,2020/11/5 09:14,34.1,B,1
2020/11/5,2020/11/5 09:19,33.6,B,1
2020/11/5,2020/11/5 09:24,33.6,B,1
2020/11/5,2020/11/5 09:29,34.1,B,1
2020/11/5,2020/11/5 09:34,33.6,B,1
2020/11/5,2020/11/5 09:39,33.6,B,1
2020/11/5,2020/11/5 09:44,33.6,B,1
2020/11/5,2020/11/5 09:49,34.1,B,1
2020/11/5,2020/11/5 09:54,34.1,B,1
2020/11/5,2020/11/5 09:59,34.1,B,1
2020/11/5,2020/11/5 10:04,34.6,B,1
2020/11/5,2020/11/5 10:09,33.6,B,1
2020/11/5,2020/11/5 10:14,33.1,B,1
2020/11/5,2020/11/5 10:19,33.1,B,1
2020/11/5,2020/11/5 10:24,32.6,B,1
2020/11/5,2020/11/5 10:29,32.6,B,1
2020/11/5,2020/11/5 10:34,32.6,B,1
2020/11/5,2020/11/5 10:39,33.1,B,1
2020/11/5,2020/11/5 10:44,33.1,B,1
2020/11/5,2020/11/5 10:49,33.1,B,1
2020/11/5,2020/11/5 10:54,33.1,B,1
2020/11/5,2020/11/5 10:59,33.1,B,1
2020/11/5,2020/11/5 11:04,33.6,B,1
2020/11/5,2020/11/5 11:09,33.6,B,1
2020/11/5,2020/11/5 11:14,33.6,B,1
2020/11/5,2020/11/5 11:19,34.1,B,1
2020/11/5,2020/11/5 11:24,34.1,B,1
2020/11/5,2020/11/5 11:29,34.1,B,1
2020/11/5,2020/11/5 11:34,34.1,B,1
2020/11/5,2020/11/5 11:39,34.1,B,1
2020/11/5,2020/11/5 11:44,34.1,B,1
2020/11/5,2020/11/5 11:49,34.1,B,1
2020/11/5,2020/11/5 11:54,34.6,B,1
2020/11/5,2020/11/5 11:59,34.1,B,1
2020/11/5,2020/11/5 12:04,34.1,B,1
2020/11/5,2020/11/5 12:09,34.6,B,1
2020/11/5,2020/11/5 12:14,34.6,B,1
2020/11/5,2020/11/5 12:19,34.6,B,1
2020/11/5,2020/11/5 12:24,34.6,B,1
2020/11/5,2020/11/5 12:29,34.6,B,1
2020/11/5,2020/11/5 12:34,34.6,B,1
2020/11/5,2020/11/5 12:39,34.6,B,1
2020/11/5,2020/11/5 12:44,34.6,B,1
2020/11/5,2020/11/5 12:49,34.6,B,1
2020/11/5,2020/11/5 12:54,34.6,B,1
2020/11/5,2020/11/5 12:59,34.6,B,1
2020/11/5,2020/11/5 13:04,34.6,B,1
2020/11/5,2020/11/5 13:09,34.1,B,1
2020/11/5,2020/11/5 13:14,34.1,B,1
2020/11/5,2020/11/5 13:19,34.1,B,1
2020/11/5,2020/11/5 13:24,34.1,B,1
2020/11/5,2020/11/5 13:29,34.1,B,1
2020/11/5,2020/11/5 13:34,34.1,B,1
2020/11/5,2020/11/5 13:39,34.6,B,1
2020/11/5,2020/11/5 13:44,34.6,B,1
2020/11/5,2020/11/5 13:49,34.1,B,1
2020/11/5,2020/11/5 13:54,34.1,B,1
2020/11/5,2020/11/5 13:59,34.1,B,1
2020/11/5,2020/11/5 14:04,34.1,B,1
2020/11/5,2020/11/5 14:09,34.1,B,1
2020/11/5,2020/11/5 14:14,34.6,B,1
2020/11/5,2020/11/5 14:19,34.6,B,1
2020/11/5,2020/11/5 14:24,34.6,B,1
2020/11/5,2020/11/5 14:29,34.1,B,1
2020/11/5,2020/11/5 14:34,34.1,B,1
2020/11/5,2020/11/5 14:39,34.1,B,1
2020/11/5,2020/11/5 14:44,34.1,B,1
2020/11/5,2020/11/5 14:49,34.6,B,1
2020/11/5,2020/11/5 14:54,34.6,B,1
2020/11/5,2020/11/5 14:59,34.6,B,1
2020/11/5,2020/11/5 15:04,34.6,B,1
2020/11/5,2020/11/5 15:09,34.6,B,1
2020/11/5,2020/11/5 15:14,34.6,B,1
2020/11/5,2020/11/5 15:19,34.6,B,1
2020/11/5,2020/11/5 15:24,34.1,B,1
2020/11/5,2020/11/5 15:29,34.1,B,1
2020/11/5,2020/11/5 15:34,34.1,B,1
2020/11/5,2020/11/5 15:39,34.1,B,1
2020/11/5,2020/11/5 15:44,33.6,B,1
2020/11/5,2020/11/5 15:49,34.1,B,1
2020/11/5,2020/11/5 15:54,34.1,B,1
2020/11/5,2020/11/5 15:59,34.1,B,1
2020/11/6,2020/11/6 06:04,30.1,B,0
2020/11/6,2020/11/6 06:09,30.1,B,0
2020/11/6,2020/11/6 06:14,30.6,B,0
2020/11/6,2020/11/6 06:19,30.6,B,0
2020/11/6,2020/11/6 06:24,31.1,B,0
2020/11/6,2020/11/6 06:29,31.1,B,0
2020/11/6,2020/11/6 06:34,31.1,B,0
2020/11/6,2020/11/6 06:39,31.1,B,0
2020/11/6,2020/11/6 06:44,31.1,B,0
2020/11/6,2020/11/6 06:49,31.1,B,0
2020/11/6,2020/11/6 06:54,31.1,B,0
2020/11/6,2020/11/6 06:59,31.1,B,0
2020/11/6,2020/11/6 07:04,31.6,B,0
2020/11/6,2020/11/6 07:09,31.6,B,0
2020/11/6,2020/11/6 07:14,31.6,B,0
2020/11/6,2020/11/6 07:19,31.6,B,0
2020/11/6,2020/11/6 07:24,31.6,B,0
2020/11/6,2020/11/6 07:29,32.1,B,0
2020/11/6,2020/11/6 07:34,31.6,B,0
2020/11/6,2020/11/6 07:39,31.6,B,0
2020/11/6,2020/11/6 07:44,32.1,B,0
2020/11/6,2020/11/6 07:49,32.1,B,0
2020/11/6,2020/11/6 07:54,32.1,B,0
2020/11/6,2020/11/6 07:59,31.6,B,0
2020/11/6,2020/11/6 08:04,32.1,B,0
2020/11/6,2020/11/6 08:09,32.1,B,0
2020/11/6,2020/11/6 08:14,32.1,B,0
2020/11/6,2020/11/6 08:19,32.6,B,0
2020/11/6,2020/11/6 08:24,32.6,B,0
2020/11/6,2020/11/6 08:29,33.1,B,0
2020/11/6,2020/11/6 08:34,33.1,B,0
2020/11/6,2020/11/6 08:39,33.1,B,0
2020/11/6,2020/11/6 08:44,33.1,B,0
2020/11/6,2020/11/6 08:49,33.1,B,0
2020/11/6,2020/11/6 08:54,33.6,B,0
2020/11/6,2020/11/6 08:59,33.6,B,0
2020/11/6,2020/11/6 09:04,33.6,B,0
2020/11/6,2020/11/6 09:09,33.6,B,0
2020/11/6,2020/11/6 09:14,33.6,B,0
2020/11/6,2020/11/6 09:19,33.6,B,0
2020/11/6,2020/11/6 09:24,33.6,B,0
2020/11/6,2020/11/6 09:29,33.6,B,0
2020/11/6,2020/11/6 09:34,33.6,B,0
2020/11/6,2020/11/6 09:39,34.1,B,0
2020/11/6,2020/11/6 09:44,34.1,B,0
2020/11/6,2020/11/6 09:49,34.1,B,0
2020/11/6,2020/11/6 09:54,34.1,B,0
2020/11/6,2020/11/6 09:59,34.1,B,0
2020/11/6,2020/11/6 10:04,34.1,B,0
2020/11/6,2020/11/6 10:09,34.1,B,0
2020/11/6,2020/11/6 10:14,34.1,B,0
2020/11/6,2020/11/6 10:19,34.1,B,0
2020/11/6,2020/11/6 10:24,34.1,B,0
2020/11/6,2020/11/6 10:29,34.1,B,0
2020/11/6,2020/11/6 10:34,34.1,B,0
2020/11/6,2020/11/6 10:39,34.1,B,0
2020/11/6,2020/11/6 10:44,34.1,B,0
2020/11/6,2020/11/6 10:49,34.1,B,0
2020/11/6,2020/11/6 10:54,34.1,B,0
2020/11/6,2020/11/6 10:59,33.6,B,0
2020/11/6,2020/11/6 11:04,33.6,B,0
2020/11/6,2020/11/6 11:09,33.6,B,0
2020/11/6,2020/11/6 11:14,34.1,B,0
2020/11/6,2020/11/6 11:19,34.1,B,0
2020/11/6,2020/11/6 11:24,34.1,B,0
2020/11/6,2020/11/6 11:29,34.6,B,0
2020/11/6,2020/11/6 11:34,34.6,B,0
2020/11/6,2020/11/6 11:39,34.6,B,0
2020/11/6,2020/11/6 11:44,34.6,B,0
2020/11/6,2020/11/6 11:49,34.6,B,0
2020/11/6,2020/11/6 11:54,34.6,B,0
2020/11/6,2020/11/6 11:59,34.6,B,0
2020/11/6,2020/11/6 12:04,34.6,B,0
2020/11/6,2020/11/6 12:09,34.6,B,0
2020/11/6,2020/11/6 12:14,34.6,B,0
2020/11/6,2020/11/6 12:19,34.6,B,0
2020/11/6,2020/11/6 12:24,34.6,B,0
2020/11/6,2020/11/6 12:29,34.6,B,0
2020/11/6,2020/11/6 12:34,34.6,B,0
2020/11/6,2020/11/6 12:39,34.6,B,0
2020/11/6,2020/11/6 12:44,34.6,B,0
2020/11/6,2020/11/6 12:49,34.6,B,0
2020/11/6,2020/11/6 12:54,34.6,B,0
2020/11/6,2020/11/6 12:59,34.6,B,0
2020/11/6,2020/11/6 13:04,34.6,B,0
2020/11/6,2020/11/6 13:09,34.6,B,0
2020/11/6,2020/11/6 13:14,34.6,B,0
2020/11/6,2020/11/6 13:19,34.6,B,0
2020/11/6,2020/11/6 13:24,34.6,B,0
2020/11/6,2020/11/6 13:29,34.6,B,0
2020/11/6,2020/11/6 13:34,34.6,B,0
2020/11/6,2020/11/6 13:39,34.6,B,0
2020/11/6,2020/11/6 13:44,34.6,B,0
2020/11/6,2020/11/6 13:49,34.6,B,0
2020/11/6,2020/11/6 13:54,35.1,B,0
2020/11/6,2020/11/6 13:59,35.1,B,0
2020/11/6,2020/11/6 14:04,35.1,B,0
2020/11/6,2020/11/6 14:09,35.1,B,0
2020/11/6,2020/11/6 14:14,35.1,B,0
2020/11/6,2020/11/6 14:19,35.6,B,0
2020/11/6,2020/11/6 14:24,35.1,B,0
2020/11/6,2020/11/6 14:29,35.1,B,0
2020/11/6,2020/11/6 14:34,35.1,B,0
2020/11/6,2020/11/6 14:39,35.1,B,0
2020/11/6,2020/11/6 14:44,35.1,B,0
2020/11/6,2020/11/6 14:49,35.1,B,0
2020/11/6,2020/11/6 14:54,35.1,B,0
2020/11/6,2020/11/6 14:59,35.1,B,0
2020/11/6,2020/11/6 15:04,35.1,B,0
2020/11/6,2020/11/6 15:09,34.6,B,0
2020/11/6,2020/11/6 15:14,34.6,B,0
2020/11/6,2020/11/6 15:19,34.6,B,0
2020/11/6,2020/11/6 15:24,34.6,B,0
2020/11/6,2020/11/6 15:29,34.6,B,0
2020/11/6,2020/11/6 15:34,34.6,B,0
2020/11/6,2020/11/6 15:39,34.6,B,0
2020/11/6,2020/11/6 15:44,34.6,B,0
2020/11/6,2020/11/6 15:49,34.6,B,0
2020/11/6,2020/11/6 15:54,34.6,B,0
2020/11/6,2020/11/6 15:59,34.6,B,0
2020/11/7,2020/11/7 06:04,31.1,B,1
2020/11/7,2020/11/7 06:09,31.6,B,1
2020/11/7,2020/11/7 06:14,32.1,B,1
2020/11/7,2020/11/7 06:19,32.6,B,1
2020/11/7,2020/11/7 06:24,33.1,B,1
2020/11/7,2020/11/7 06:29,33.6,B,1
2020/11/7,2020/11/7 06:34,33.6,B,1
2020/11/7,2020/11/7 06:39,34.1,B,1
2020/11/7,2020/11/7 06:44,34.1,B,1
2020/11/7,2020/11/7 06:49,34.1,B,1
2020/11/7,2020/11/7 06:54,34.6,B,1
2020/11/7,2020/11/7 06:59,34.6,B,1
2020/11/7,2020/11/7 07:04,34.1,B,1
2020/11/7,2020/11/7 07:09,34.6,B,1
2020/11/7,2020/11/7 07:14,34.6,B,1
2020/11/7,2020/11/7 07:19,34.6,B,1
2020/11/7,2020/11/7 07:24,35.1,B,1
2020/11/7,2020/11/7 07:29,35.1,B,1
2020/11/7,2020/11/7 07:34,35.1,B,1
2020/11/7,2020/11/7 07:39,35.1,B,1
2020/11/7,2020/11/7 07:44,35.1,B,1
2020/11/7,2020/11/7 07:49,35.6,B,1
2020/11/7,2020/11/7 07:54,35.6,B,1
2020/11/7,2020/11/7 07:59,35.6,B,1
2020/11/7,2020/11/7 08:04,35.6,B,1
2020/11/7,2020/11/7 08:09,35.6,B,1
2020/11/7,2020/11/7 08:14,35.6,B,1
2020/11/7,2020/11/7 08:19,36.1,B,1
2020/11/7,2020/11/7 08:24,35.6,B,1
2020/11/7,2020/11/7 08:29,35.6,B,1
2020/11/7,2020/11/7 08:34,35.6,B,1
2020/11/7,2020/11/7 08:39,35.6,B,1
2020/11/7,2020/11/7 08:44,35.6,B,1
2020/11/7,2020/11/7 08:49,36.1,B,1
2020/11/7,2020/11/7 08:54,36.1,B,1
2020/11/7,2020/11/7 08:59,36.1,B,1
2020/11/7,2020/11/7 09:04,36.1,B,1
2020/11/7,2020/11/7 09:09,36.1,B,1
2020/11/7,2020/11/7 09:14,35.6,B,1
2020/11/7,2020/11/7 09:19,36.1,B,1
2020/11/7,2020/11/7 09:24,36.1,B,1
2020/11/7,2020/11/7 09:29,36.1,B,1
2020/11/7,2020/11/7 09:34,36.1,B,1
2020/11/7,2020/11/7 09:39,36.1,B,1
2020/11/7,2020/11/7 09:44,36.1,B,1
2020/11/7,2020/11/7 09:49,36.1,B,1
2020/11/7,2020/11/7 09:54,36.1,B,1
2020/11/7,2020/11/7 09:59,36.1,B,1
2020/11/7,2020/11/7 10:04,36.1,B,1
2020/11/7,2020/11/7 10:09,35.6,B,1
2020/11/7,2020/11/7 10:14,35.6,B,1
2020/11/7,2020/11/7 10:19,35.6,B,1
2020/11/7,2020/11/7 10:24,35.6,B,1
2020/11/7,2020/11/7 10:29,36.1,B,1
2020/11/7,2020/11/7 10:34,36.6,B,1
2020/11/7,2020/11/7 10:39,36.6,B,1
2020/11/7,2020/11/7 10:44,36.6,B,1
2020/11/7,2020/11/7 10:49,36.6,B,1
2020/11/7,2020/11/7 10:54,36.1,B,1
2020/11/7,2020/11/7 10:59,36.1,B,1
2020/11/7,2020/11/7 11:04,36.1,B,1
2020/11/7,2020/11/7 11:09,36.1,B,1
2020/11/7,2020/11/7 11:14,36.1,B,1
2020/11/7,2020/11/7 11:19,36.1,B,1
2020/11/7,2020/11/7 11:24,36.6,B,1
2020/11/7,2020/11/7 11:29,36.6,B,1
2020/11/7,2020/11/7 11:34,36.6,B,1
2020/11/7,2020/11/7 11:39,36.6,B,1
2020/11/7,2020/11/7 11:44,37.1,B,1
2020/11/7,2020/11/7 11:49,37.1,B,1
2020/11/7,2020/11/7 11:54,37.1,B,1
2020/11/7,2020/11/7 11:59,37.1,B,1
2020/11/7,2020/11/7 12:04,37.1,B,1
2020/11/7,2020/11/7 12:09,37.6,B,1
2020/11/7,2020/11/7 12:14,37.6,B,1
2020/11/7,2020/11/7 12:19,37.6,B,1
2020/11/7,2020/11/7 12:24,37.6,B,1
2020/11/7,2020/11/7 12:29,37.6,B,1
2020/11/7,2020/11/7 12:34,37.6,B,1
2020/11/7,2020/11/7 12:39,37.6,B,1
2020/11/7,2020/11/7 12:44,37.6,B,1
2020/11/7,2020/11/7 12:49,37.6,B,1
2020/11/7,2020/11/7 12:54,37.6,B,1
2020/11/7,2020/11/7 12:59,37.6,B,1
2020/11/7,2020/11/7 13:04,37.1,B,1
2020/11/7,2020/11/7 13:09,37.1,B,1
2020/11/7,2020/11/7 13:14,37.1,B,1
2020/11/7,2020/11/7 13:19,37.1,B,1
2020/11/7,2020/11/7 13:24,37.1,B,1
2020/11/7,2020/11/7 13:29,37.6,B,1
2020/11/7,2020/11/7 13:34,37.6,B,1
2020/11/7,2020/11/7 13:39,37.6,B,1
2020/11/7,2020/11/7 13:44,37.1,B,1
2020/11/7,2020/11/7 13:49,37.1,B,1
2020/11/7,2020/11/7 13:54,37.6,B,1
2020/11/7,2020/11/7 13:59,37.6,B,1
2020/11/7,2020/11/7 14:04,37.6,B,1
2020/11/7,2020/11/7 14:09,37.6,B,1
2020/11/7,2020/11/7 14:14,37.6,B,1
2020/11/7,2020/11/7 14:19,37.6,B,1
2020/11/7,2020/11/7 14:24,37.6,B,1
2020/11/7,2020/11/7 14:29,37.6,B,1
2020/11/7,2020/11/7 14:34,37.6,B,1
2020/11/7,2020/11/7 14:39,37.6,B,1
2020/11/7,2020/11/7 14:44,37.6,B,1
2020/11/7,2020/11/7 14:49,37.6,B,1
2020/11/7,2020/11/7 14:54,37.6,B,1
2020/11/7,2020/11/7 14:59,37.6,B,1
2020/11/7,2020/11/7 15:04,37.6,B,1
2020/11/7,2020/11/7 15:09,37.6,B,1
2020/11/7,2020/11/7 15:14,37.6,B,1
2020/11/7,2020/11/7 15:19,37.6,B,1
2020/11/7,2020/11/7 15:24,37.6,B,1
2020/11/7,2020/11/7 15:29,37.6,B,1
2020/11/7,2020/11/7 15:34,37.1,B,1
2020/11/7,2020/11/7 15:39,37.1,B,1
2020/11/7,2020/11/7 15:44,37.1,B,1
2020/11/7,2020/11/7 15:49,37.6,B,1
2020/11/7,2020/11/7 15:54,37.6,B,1
2020/11/7,2020/11/7 15:59,37.1,B,1
2020/11/9,2020/11/9 06:02,29.1,B,1
2020/11/9,2020/11/9 06:07,28.6,B,1
2020/11/9,2020/11/9 06:12,28.6,B,1
2020/11/9,2020/11/9 06:17,29.1,B,1
2020/11/9,2020/11/9 06:22,29.1,B,1
2020/11/9,2020/11/9 06:27,29.6,B,1
2020/11/9,2020/11/9 06:32,29.6,B,1
2020/11/9,2020/11/9 06:37,29.6,B,1
2020/11/9,2020/11/9 06:42,29.6,B,1
2020/11/9,2020/11/9 06:47,30.1,B,1
2020/11/9,2020/11/9 06:52,30.1,B,1
2020/11/9,2020/11/9 06:57,30.1,B,1
2020/11/9,2020/11/9 07:02,30.1,B,1
2020/11/9,2020/11/9 07:07,30.1,B,1
2020/11/9,2020/11/9 07:12,30.6,B,1
2020/11/9,2020/11/9 07:17,30.6,B,1
2020/11/9,2020/11/9 07:22,30.6,B,1
2020/11/9,2020/11/9 07:27,30.6,B,1
2020/11/9,2020/11/9 07:32,30.1,B,1
2020/11/9,2020/11/9 07:37,30.1,B,1
2020/11/9,2020/11/9 07:42,30.1,B,1
2020/11/9,2020/11/9 07:47,30.6,B,1
2020/11/9,2020/11/9 07:52,30.6,B,1
2020/11/9,2020/11/9 07:57,30.6,B,1
2020/11/9,2020/11/9 08:02,30.6,B,1
2020/11/9,2020/11/9 08:07,30.6,B,1
2020/11/9,2020/11/9 08:12,30.6,B,1
2020/11/9,2020/11/9 08:17,30.6,B,1
2020/11/9,2020/11/9 08:22,31.1,B,1
2020/11/9,2020/11/9 08:27,31.1,B,1
2020/11/9,2020/11/9 08:32,30.6,B,1
2020/11/9,2020/11/9 08:37,30.6,B,1
2020/11/9,2020/11/9 08:42,30.6,B,1
2020/11/9,2020/11/9 08:47,30.6,B,1
2020/11/9,2020/11/9 08:52,30.6,B,1
2020/11/9,2020/11/9 08:57,30.6,B,1
2020/11/9,2020/11/9 09:02,30.6,B,1
2020/11/9,2020/11/9 09:07,30.6,B,1
2020/11/9,2020/11/9 09:12,31.1,B,1
2020/11/9,2020/11/9 09:17,31.1,B,1
2020/11/9,2020/11/9 09:22,31.1,B,1
2020/11/9,2020/11/9 09:27,31.1,B,1
2020/11/9,2020/11/9 09:32,31.1,B,1
2020/11/9,2020/11/9 09:37,31.1,B,1
2020/11/9,2020/11/9 09:42,31.1,B,1
2020/11/9,2020/11/9 09:47,31.1,B,1
2020/11/9,2020/11/9 09:52,31.1,B,1
2020/11/9,2020/11/9 09:57,31.1,B,1
2020/11/9,2020/11/9 10:02,31.1,B,1
2020/11/9,2020/11/9 10:07,31.1,B,1
2020/11/9,2020/11/9 10:12,31.1,B,1
2020/11/9,2020/11/9 10:17,31.1,B,1
2020/11/9,2020/11/9 10:22,31.1,B,1
2020/11/9,2020/11/9 10:27,31.6,B,1
2020/11/9,2020/11/9 10:32,32.1,B,1
2020/11/9,2020/11/9 10:37,32.1,B,1
2020/11/9,2020/11/9 10:42,31.6,B,1
2020/11/9,2020/11/9 10:47,31.6,B,1
2020/11/9,2020/11/9 10:52,32.1,B,1
2020/11/9,2020/11/9 10:57,32.6,B,1
2020/11/9,2020/11/9 11:02,32.6,B,1
2020/11/9,2020/11/9 11:07,32.1,B,1
2020/11/9,2020/11/9 11:12,32.1,B,1
2020/11/9,2020/11/9 11:17,31.6,B,1
2020/11/9,2020/11/9 11:22,31.6,B,1
2020/11/9,2020/11/9 11:27,31.6,B,1
2020/11/9,2020/11/9 11:32,31.6,B,1
2020/11/9,2020/11/9 11:37,31.6,B,1
2020/11/9,2020/11/9 11:42,32.1,B,1
2020/11/9,2020/11/9 11:47,32.1,B,1
2020/11/9,2020/11/9 11:52,32.1,B,1
2020/11/9,2020/11/9 11:57,32.1,B,1
2020/11/9,2020/11/9 12:02,31.6,B,1
2020/11/9,2020/11/9 12:07,32.1,B,1
2020/11/9,2020/11/9 12:12,32.1,B,1
2020/11/9,2020/11/9 12:17,32.1,B,1
2020/11/9,2020/11/9 12:22,31.6,B,1
2020/11/9,2020/11/9 12:27,31.6,B,1
2020/11/9,2020/11/9 12:32,31.6,B,1
2020/11/9,2020/11/9 12:37,31.6,B,1
2020/11/9,2020/11/9 12:42,31.1,B,1
2020/11/9,2020/11/9 12:47,31.1,B,1
2020/11/9,2020/11/9 12:52,31.1,B,1
2020/11/9,2020/11/9 12:57,31.1,B,1
2020/11/9,2020/11/9 13:02,31.1,B,1
2020/11/9,2020/11/9 13:07,31.1,B,1
2020/11/9,2020/11/9 13:12,31.6,B,1
2020/11/9,2020/11/9 13:17,31.6,B,1
2020/11/9,2020/11/9 13:22,31.6,B,1
2020/11/9,2020/11/9 13:27,31.6,B,1
2020/11/9,2020/11/9 13:32,32.1,B,1
2020/11/9,2020/11/9 13:37,32.1,B,1
2020/11/9,2020/11/9 13:42,32.1,B,1
2020/11/9,2020/11/9 13:47,32.1,B,1
2020/11/9,2020/11/9 13:52,32.1,B,1
2020/11/9,2020/11/9 13:57,31.6,B,1
2020/11/9,2020/11/9 14:02,32.1,B,1
2020/11/9,2020/11/9 14:07,32.6,B,1
